DATE,SOURCE,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,CALL_SIGN,QUALITY_CONTROL,WND,CIG,VIS,TMP,DEW,SLP,AW1,REM
10-15T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0080,1","+0075,1","99999,9","60,1",SYN048AAXX  15151 02602 47/// /3601 10080 20075 760//;
10-15T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0078,1","+0072,1","99999,9",,SYN042AAXX  15181 02602 45/// /0000 10078 20072;
10-15T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0080,1","+0073,1","99999,9","60,1",SYN048AAXX  15211 02602 47/// /0501 10080 20073 760//;
10-16T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0076,1","+0069,1","99999,9","60,1",SYN048AAXX  16001 02602 47/// /0000 10076 20069 760//;
10-16T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0074,1","+0067,1","99999,9",,SYN042AAXX  16061 02602 46/// /2301 10074 20067;
10-16T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0095,1","+0076,1","99999,9",,SYN042AAXX  16121 02602 45/// /2301 10095 20076;
10-16T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0080,1","+0068,1","99999,9",,SYN042AAXX  16181 02602 45/// /0000 10080 20068;
10-16T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0080,1","+0073,1","99999,9",,SYN042AAXX  16211 02602 45/// /3601 10080 20073;
10-17T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0081,1","+0074,1","99999,9","60,1",SYN048AAXX  17031 02602 47/// /3602 10081 20074 760//;
10-17T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0089,1","+0081,1","99999,9","60,1",SYN048AAXX  17121 02602 47/// /0502 10089 20081 760//;
10-17T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0084,1","+0076,1","99999,9","60,1",SYN048AAXX  17151 02602 47/// /0502 10084 20076 760//;
10-17T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0076,1","+0069,1","99999,9","60,1",SYN048AAXX  17211 02602 47/// /0501 10076 20069 760//;
10-18T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0079,1","+0071,1","99999,9","60,1",SYN048AAXX  18094 02602 47/// /3602 10079 20071 760//;
10-18T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0081,1","+0071,1","99999,9",,SYN042AAXX  18151 02602 45/// /3602 10081 20071;
10-18T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0079,1","+0070,1","99999,9",,SYN042AAXX  18211 02602 45/// /3601 10079 20070;
10-19T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0076,1","+0067,1","99999,9",,SYN042AAXX  19001 02602 45/// /3601 10076 20067;
10-19T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0074,1","+0065,1","99999,9",,SYN042AAXX  19031 02602 45/// /3601 10074 20065;
10-19T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0064,1","+0055,1","99999,9",,SYN042AAXX  19061 02602 45/// /3601 10064 20055;
10-19T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0077,1","+0068,1","99999,9",,SYN042AAXX  19091 02602 45/// /3601 10077 20068;
10-19T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0096,1","+0068,1","99999,9",,SYN042AAXX  19121 02602 45/// /3602 10096 20068;
10-19T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0087,1","+0069,1","99999,9",,SYN042AAXX  19151 02602 45/// /3601 10087 20069;
10-19T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0078,1","+0067,1","99999,9",,SYN042AAXX  19181 02602 45/// /0000 10078 20067;
10-19T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0073,1","+0064,1","99999,9",,SYN042AAXX  19211 02602 45/// /0000 10073 20064;
10-20T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0068,1","+0059,1","99999,9",,SYN042AAXX  20001 02602 45/// /0000 10068 20059;
10-20T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0071,1","+0062,1","99999,9",,SYN042AAXX  20031 02602 45/// /0000 10071 20062;
10-20T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0073,1","+0064,1","99999,9",,SYN042AAXX  20061 02602 45/// /0000 10073 20064;
10-20T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"270,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0086,1","+0071,1","99999,9",,SYN042AAXX  20091 02602 45/// /2701 10086 20071;
10-20T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0093,1","+0071,1","99999,9",,SYN042AAXX  20121 02602 45/// /2301 10093 20071;
10-20T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"270,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0090,1","+0071,1","99999,9",,SYN042AAXX  20151 02602 45/// /2701 10090 20071;
10-20T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"270,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0085,1","+0066,1","99999,9",,SYN042AAXX  20181 02602 45/// /2702 10085 20066;
10-21T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0040,1","99999,9,9,N","999999,9,N,1","+0085,1","+0066,1","99999,9",,SYN042AAXX  21001 02602 45/// /1804 10085 20066;
10-21T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0040,1","99999,9,9,N","999999,9,N,1","+0082,1","+0066,1","99999,9",,SYN042AAXX  21031 02602 45/// /1804 10082 20066;
10-21T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0050,1","99999,9,9,N","999999,9,N,1","+0083,1","+0073,1","99999,9",,SYN042AAXX  21061 02602 45/// /1805 10083 20073;
10-21T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0040,1","99999,9,9,N","999999,9,N,1","+0091,1","+0082,1","99999,9",,SYN042AAXX  21091 02602 45/// /1804 10091 20082;
10-21T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0040,1","99999,9,9,N","999999,9,N,1","+0112,1","+0103,1","99999,9",,SYN042AAXX  21121 02602 45/// /1804 10112 20103;
10-21T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0030,1","99999,9,9,N","999999,9,N,1","+0105,1","+0056,1","99999,9",,SYN042AAXX  21151 02602 45/// /1803 10105 20056;
10-21T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0030,1","99999,9,9,N","999999,9,N,1","+0094,1","+0065,1","99999,9",,SYN042AAXX  21181 02602 45/// /1803 10094 20065;
10-21T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0040,1","99999,9,9,N","999999,9,N,1","+0089,1","+0069,1","99999,9",,SYN042AAXX  21211 02602 45/// /1804 10089 20069;
10-22T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0040,1","99999,9,9,N","999999,9,N,1","+0085,1","+0063,1","99999,9",,SYN042AAXX  22001 02602 45/// /1804 10085 20063;
10-22T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0040,1","99999,9,9,N","999999,9,N,1","+0078,1","+0062,1","99999,9",,SYN042AAXX  22031 02602 45/// /1804 10078 20062;
10-22T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0040,1","99999,9,9,N","999999,9,N,1","+0090,1","+0068,1","99999,9",,SYN042AAXX  22061 02602 45/// /1804 10090 20068;
10-22T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0040,1","99999,9,9,N","999999,9,N,1","+0089,1","+0079,1","99999,9","60,1",SYN048AAXX  22091 02602 47/// /1804 10089 20079 760//;
10-22T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0040,1","99999,9,9,N","999999,9,N,1","+0106,1","+0087,1","99999,9",,SYN042AAXX  22121 02602 45/// /1804 10106 20087;
10-22T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0040,1","99999,9,9,N","999999,9,N,1","+0109,1","+0090,1","99999,9",,SYN042AAXX  22151 02602 45/// /1804 10109 20090;
10-22T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0050,1","99999,9,9,N","999999,9,N,1","+0107,1","+0090,1","99999,9",,SYN042AAXX  22211 02602 45/// /1805 10107 20090;
10-23T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0040,1","99999,9,9,N","999999,9,N,1","+0115,1","+0092,1","99999,9",,SYN042AAXX  23001 02602 45/// /1804 10115 20092;
10-23T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0040,1","99999,9,9,N","999999,9,N,1","+0115,1","+0093,1","99999,9",,SYN042AAXX  23031 02602 45/// /1804 10115 20093;
10-23T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0030,1","99999,9,9,N","999999,9,N,1","+0108,1","+0099,1","99999,9","60,1",SYN048AAXX  23061 02602 47/// /1803 10108 20099 760//;
10-23T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0040,1","99999,9,9,N","999999,9,N,1","+0118,1","+0109,1","99999,9",,SYN042AAXX  23121 02602 45/// /1804 10118 20109;
10-23T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0030,1","99999,9,9,N","999999,9,N,1","+0122,1","+0111,1","99999,9","60,1",SYN048AAXX  23151 02602 47/// /1803 10122 20111 760//;
10-23T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0030,1","99999,9,9,N","999999,9,N,1","+0119,1","+0108,1","99999,9",,SYN042AAXX  23181 02602 45/// /1803 10119 20108;
10-23T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0115,1","+0104,1","99999,9",,SYN042AAXX  23211 02602 45/// /1802 10115 20104;
10-24T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0030,1","99999,9,9,N","999999,9,N,1","+0117,1","+0106,1","99999,9",,SYN042AAXX  24001 02602 45/// /1803 10117 20106;
10-24T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0117,1","+0106,1","99999,9","60,1",SYN048AAXX  24031 02602 47/// /1802 10117 20106 760//;
10-24T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0030,1","99999,9,9,N","999999,9,N,1","+0113,1","+0102,1","99999,9",,SYN042AAXX  24061 02602 45/// /1803 10113 20102;
10-24T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0112,1","+0101,1","99999,9",,SYN042AAXX  24091 02602 45/// /1801 10112 20101;
10-24T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0112,1","+0101,1","99999,9",,SYN042AAXX  24121 02602 45/// /0000 10112 20101;
10-24T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0105,1","+0095,1","99999,9",,SYN042AAXX  24151 02602 45/// /0000 10105 20095;
10-24T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0099,1","+0089,1","99999,9",,SYN042AAXX  24181 02602 45/// /0000 10099 20089;
10-24T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0113,1","+0102,1","99999,9",,SYN042AAXX  24211 02602 45/// /1802 10113 20102;
10-25T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0114,1","+0103,1","99999,9",,SYN042AAXX  25001 02602 45/// /0000 10114 20103;
10-25T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0118,1","+0107,1","99999,9",,SYN042AAXX  25031 02602 45/// /1802 10118 20107;
10-25T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0040,1","99999,9,9,N","999999,9,N,1","+0124,1","+0113,1","99999,9",,SYN042AAXX  25061 02602 45/// /1804 10124 20113;
10-25T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0030,1","99999,9,9,N","999999,9,N,1","+0129,1","+0118,1","99999,9",,SYN042AAXX  25091 02602 45/// /1803 10129 20118;
10-25T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0138,1","+0117,1","99999,9",,SYN042AAXX  25121 02602 45/// /1802 10138 20117;
10-25T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0040,1","99999,9,9,N","999999,9,N,1","+0128,1","+0089,1","99999,9",,SYN042AAXX  25151 02602 45/// /1804 10128 20089;
10-25T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0040,1","99999,9,9,N","999999,9,N,1","+0122,1","+0078,1","99999,9",,SYN042AAXX  25181 02602 45/// /1804 10122 20078;
10-25T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0040,1","99999,9,9,N","999999,9,N,1","+0114,1","+0082,1","99999,9",,SYN042AAXX  25211 02602 45/// /1804 10114 20082;
10-26T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0040,1","99999,9,9,N","999999,9,N,1","+0108,1","+0089,1","99999,9",,SYN042AAXX  26001 02602 45/// /1804 10108 20089;
10-26T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0030,1","99999,9,9,N","999999,9,N,1","+0102,1","+0093,1","99999,9","60,1",SYN048AAXX  26031 02602 47/// /1803 10102 20093 760//;
10-26T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0107,1","+0082,1","99999,9",,SYN042AAXX  26091 02602 45/// /2302 10107 20082;
10-26T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0108,1","+0073,1","99999,9",,SYN042AAXX  26121 02602 45/// /2301 10108 20073;
10-26T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0097,1","+0069,1","99999,9",,SYN042AAXX  26151 02602 45/// /0000 10097 20069;
10-26T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0070,1","+0057,1","99999,9",,SYN042AAXX  26181 02602 45/// /0000 10070 20057;
10-26T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0055,1","+0037,1","99999,9",,SYN042AAXX  26211 02602 45/// /0000 10055 20037;
10-27T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0030,1","+0024,1","99999,9",,SYN042AAXX  27001 02602 45/// /0000 10030 20024;
10-27T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0015,1","+0009,1","99999,9",,SYN042AAXX  27031 02602 45/// /0000 10015 20009;
10-27T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0021,1","+0015,1","99999,9",,SYN042AAXX  27061 02602 45/// /0000 10021 20015;
10-27T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0086,1","+0037,1","99999,9",,SYN042AAXX  27091 02602 45/// /3601 10086 20037;
10-27T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0093,1","+0026,1","99999,9",,SYN042AAXX  27121 02602 45/// /3601 10093 20026;
10-27T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0068,1","+0027,1","99999,9",,SYN042AAXX  27151 02602 45/// /0000 10068 20027;
10-27T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0004,1","-0003,1","99999,9",,SYN042AAXX  27181 02602 45/// /0000 10004 21003;
10-27T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0002,1","-0009,1","99999,9",,SYN042AAXX  27211 02602 45/// /0000 11002 21009;
10-28T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0021,1","+0014,1","99999,9",,SYN042AAXX  28001 02602 45/// /0000 10021 20014;
10-28T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"270,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0041,1","+0019,1","99999,9",,SYN042AAXX  28061 02602 45/// /2701 10041 20019;
10-28T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0053,1","+0037,1","99999,9",,SYN042AAXX  28091 02602 45/// /2301 10053 20037;
10-28T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"270,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0076,1","+0044,1","99999,9",,SYN042AAXX  28121 02602 45/// /2701 10076 20044;
10-28T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0068,1","+0058,1","99999,9",,SYN042AAXX  28151 02602 45/// /0502 10068 20058;
10-28T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0064,1","+0056,1","99999,9","60,1",SYN048AAXX  28181 02602 47/// /0000 10064 20056 760//;
10-28T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0065,1","+0057,1","99999,9",,SYN042AAXX  28211 02602 45/// /0000 10065 20057;
10-29T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0064,1","+0056,1","99999,9",,SYN042AAXX  29001 02602 45/// /0000 10064 20056;
10-29T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0062,1","+0054,1","99999,9",,SYN042AAXX  29031 02602 45/// /0000 10062 20054;
10-29T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0064,1","+0056,1","99999,9",,SYN042AAXX  29061 02602 45/// /0000 10064 20056;
10-29T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0073,1","+0065,1","99999,9",,SYN042AAXX  29091 02602 45/// /0501 10073 20065;
10-29T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0074,1","+0064,1","99999,9",,SYN042AAXX  29121 02602 45/// /0501 10074 20064;
10-29T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0072,1","+0060,1","99999,9",,SYN042AAXX  29151 02602 45/// /0502 10072 20060;
10-29T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0067,1","+0055,1","99999,9",,SYN042AAXX  29181 02602 45/// /0501 10067 20055;
10-29T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0059,1","+0048,1","99999,9","60,1",SYN048AAXX  29211 02602 47/// /0501 10059 20048 760//;
10-30T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0062,1","+0053,1","99999,9",,SYN042AAXX  30001 02602 45/// /0000 10062 20053;
10-30T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"090,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0062,1","+0053,1","99999,9",,SYN042AAXX  30031 02602 45/// /0901 10062 20053;
10-30T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0064,1","+0055,1","99999,9","60,1",SYN048AAXX  30061 02602 47/// /0501 10064 20055 760//;
10-30T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0068,1","+0059,1","99999,9",,SYN042AAXX  30091 02602 45/// /0000 10068 20059;
10-30T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0071,1","+0062,1","99999,9",,SYN042AAXX  30121 02602 45/// /0000 10071 20062;
10-30T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0069,1","+0060,1","99999,9",,SYN042AAXX  30151 02602 45/// /0000 10069 20060;
10-30T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0067,1","+0058,1","99999,9",,SYN042AAXX  30181 02602 45/// /0000 10067 20058;
10-30T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0064,1","+0055,1","99999,9",,SYN042AAXX  30211 02602 45/// /3601 10064 20055;
10-31T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0057,1","+0049,1","99999,9",,SYN042AAXX  31031 02602 45/// /0000 10057 20049;
10-31T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0057,1","+0049,1","99999,9",,SYN042AAXX  31061 02602 45/// /3601 10057 20049;
10-31T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0064,1","+0055,1","99999,9",,SYN042AAXX  31091 02602 45/// /0000 10064 20055;
